grid,position,positionOrder,points,laps,milliseconds,fastestLap,fastestLapTime,fastestLapSpeed,name,nationality_y,avg_pitstop,longest_pitstop,shortest_pitstop,pitstops,driver_name,age
11,6,6,8.0,55,5964280,55,105.786,189.007,Force India,Indian,22270.0,22270,22270,1,Paul di Resta,37.0
11,16,16,0.0,56,6054001,54,101.148,196.215,Force India,Indian,24679.0,24914,24444,2,Paul di Resta,37.0
16,10,10,1.0,57,5664626,38,92.634,206.088,Force India,Indian,23521.333333333332,25541,22497,3,Sergio Pérez,34.0
4,3,3,15.0,57,6006810,36,99.32,196.165,Force India,Indian,24717.0,24737,24697,2,Sergio Pérez,34.0
16,9,9,2.0,54,5690985,32,102.22800000000001,191.959,Force India,Indian,23275.0,23636,22914,2,Sergio Pérez,34.0
15,6,6,8.0,71,5303522,59,72.142,215.874,Force India,Indian,22865.0,23770,21960,2,Sergio Pérez,34.0
13,8,8,4.0,44,5140849,28,114.532,220.151,Force India,Indian,23540.5,24104,22977,2,Sergio Pérez,34.0
10,7,7,6.0,53,4812754,35,89.107,234.042,Force India,Indian,24938.0,24938,24938,1,Sergio Pérez,34.0
15,7,7,6.0,60,7263833,46,112.007,162.793,Force India,Indian,31027.25,35289,29339,4,Sergio Pérez,34.0
12,10,10,1.0,53,5590811,47,102.924,204.547,Force India,Indian,29876.0,29876,29876,1,Sergio Pérez,34.0
11,7,7,12.0,55,6013679,49,105.80799999999999,188.968,Force India,Indian,22178.0,22325,22031,2,Sergio Pérez,34.0
7,7,7,6.0,78,6573433,74,79.657,150.811,Force India,Indian,24926.0,25119,24733,2,Sergio Pérez,34.0
4,5,5,10.0,43,5074384,29,114.79599999999999,219.645,Force India,Indian,23240.0,23562,22918,2,Sergio Pérez,34.0
7,6,6,8.0,53,4753471,46,88.14,236.609,Force India,Indian,24281.0,24281,24281,1,Sergio Pérez,34.0
13,7,7,6.0,61,7332954,44,111.97,162.847,Force India,Indian,29704.0,29732,29676,2,Sergio Pérez,34.0
7,3,3,15.0,53,5859942,48,101.77199999999999,206.862,Force India,Indian,30545.0,30545,30545,1,Sergio Pérez,34.0
5,5,5,10.0,56,6677116,54,103.00999999999999,192.668,Force India,Indian,25594.0,26458,24730,2,Sergio Pérez,34.0
9,8,8,4.0,71,6189381,51,82.757,187.227,Force India,Indian,23547.0,23547,23547,1,Sergio Pérez,34.0
4,5,5,10.0,55,5974127,30,105.892,188.818,Force India,Indian,22019.0,22116,21922,2,Sergio Pérez,34.0
9,13,13,0.0,57,6587264,39,92.78,205.764,Force India,Indian,556015.0,1087311,24719,2,Sergio Pérez,34.0
7,11,11,0.0,56,6028174,30,101.846,192.679,Force India,Indian,22683.666666666668,23215,22351,3,Sergio Pérez,34.0
9,7,7,6.0,66,6179555,37,89.801,186.612,Force India,Indian,22298.5,22679,21918,2,Sergio Pérez,34.0
7,3,3,15.0,78,7182958,64,78.446,153.139,Force India,Indian,25661.0,25714,25608,2,Sergio Pérez,34.0
7,3,3,15.0,51,5597607,45,106.99000000000001,201.988,Force India,Indian,20614.0,20614,20614,1,Sergio Pérez,34.0
10,6,6,8.0,52,5772772,35,97.9,216.625,Force India,Indian,29195.0,29475,28915,2,Sergio Pérez,34.0
6,5,5,10.0,44,6331718,34,113.414,222.321,Force India,Indian,348906.3333333333,1000284,22652,3,Sergio Pérez,34.0
8,8,8,4.0,53,4713043,40,86.92,239.930,Force India,Indian,24285.0,24537,24033,2,Sergio Pérez,34.0
17,8,8,4.0,61,7060012,34,111.517,163.508,Force India,Indian,30781.5,32821,28742,2,Sergio Pérez,34.0
7,6,6,8.0,56,5896570,51,99.328,200.898,Force India,Indian,25485.5,27024,23947,2,Sergio Pérez,34.0
5,7,7,6.0,53,5260828,31,96.756,216.061,Force India,Indian,23163.0,23605,22721,2,Sergio Pérez,34.0
12,10,10,1.0,71,6108200,62,83.607,185.324,Force India,Indian,22213.0,22213,22213,1,Sergio Pérez,34.0
9,4,4,12.0,71,10886681,41,87.093,178.113,Force India,Indian,1745344.0,2008398,1482290,2,Sergio Pérez,34.0
8,8,8,4.0,55,5942789,30,105.249,189.972,Force India,Indian,21660.0,22012,21308,2,Sergio Pérez,34.0
18,7,7,6.0,57,5695980,39,94.60900000000001,205.933,Force India,Indian,24481.0,24630,24332,2,Sergio Pérez,34.0
9,6,6,8.0,52,5375531,51,98.661,213.385,Force India,Indian,29868.0,29868,29868,1,Sergio Pérez,34.0
7,13,13,0.0,78,6323429,76,74.82,160.561,Force India,Indian,30608.0,35485,25026,3,Sergio Pérez,34.0
8,5,5,10.0,70,5625630,62,76.367,205.580,Force India,Indian,23229.0,23229,23229,1,Sergio Pérez,34.0
10,9,9,2.0,53,4607588,48,84.968,245.442,Force India,Indian,25377.0,25377,25377,1,Sergio Pérez,34.0
12,5,5,10.0,58,7428903,52,106.731,170.840,Force India,Indian,28125.2,30709,25288,5,Sergio Pérez,34.0
9,6,6,8.0,56,5479920,32,95.59100000000001,208.751,Force India,Indian,24314.0,24314,24314,1,Sergio Pérez,34.0
7,7,7,6.0,53,5322618,23,94.744,220.649,Force India,Indian,23634.0,23634,23634,1,Sergio Pérez,34.0
5,9,9,2.0,71,5555762,61,73.05199999999999,212.347,Force India,Indian,19368.25,23275,17822,4,Sergio Pérez,34.0
8,7,7,6.0,55,5746124,52,102.689,194.708,Force India,Indian,21869.0,21869,21869,1,Sergio Pérez,34.0
12,11,11,0.0,58,5420100,51,87.633,217.849,Force India,Indian,22327.0,22327,22327,1,Sergio Pérez,34.0
8,12,12,0.0,56,5781105,54,97.673,200.911,Force India,Indian,22595.0,22856,22334,2,Sergio Pérez,34.0
8,3,3,15.0,51,6228315,51,106.206,203.480,Force India,Indian,27141.5,28109,26174,2,Sergio Pérez,34.0
9,12,12,0.0,78,6245268,24,77.54599999999999,154.917,Force India,Indian,29379.0,29379,29379,1,Sergio Pérez,34.0
12,10,10,1.0,52,5284492,48,93.47200000000001,226.887,Force India,Indian,28743.5,28836,28651,2,Sergio Pérez,34.0
10,7,7,6.0,67,5580401,66,77.867,211.468,Force India,Indian,25130.0,25130,25130,1,Sergio Pérez,34.0
4,5,5,10.0,44,5085499,38,108.08,233.293,Force India,Indian,21412.0,23157,19667,2,Sergio Pérez,34.0
14,7,7,6.0,53,4673162,44,84.179,247.743,Force India,Indian,25655.0,25655,25655,1,Sergio Pérez,34.0
9,7,7,6.0,53,5316441,43,94.07300000000001,222.223,Force India,Indian,23635.0,23635,23635,1,Sergio Pérez,34.0
10,8,8,4.0,56,5759723,45,99.99199999999999,198.483,Force India,Indian,25723.0,25723,25723,1,Sergio Pérez,34.0
14,8,8,4.0,55,6071657,53,102.816,194.467,Force India,Indian,22112.0,22112,22112,1,Sergio Pérez,34.0
14,10,10,1.0,57,5729085,39,95.179,204.700,Force India,Indian,24584.5,24664,24505,2,Esteban Ocon,27.0
10,7,7,6.0,52,5383747,50,98.745,213.203,Force India,Indian,30253.0,30253,30253,1,Esteban Ocon,27.0
15,12,12,0.0,78,6308065,52,76.482,157.072,Force India,Indian,24479.0,24642,24299,3,Esteban Ocon,27.0
9,6,6,8.0,70,5625870,68,76.247,205.904,Force India,Indian,23409.0,23409,23409,1,Esteban Ocon,27.0
7,6,6,8.0,51,7465871,39,105.634,204.581,Force India,Indian,345271.0,1313873,15061,4,Esteban Ocon,27.0
9,9,9,2.0,44,5120974,37,109.721,229.804,Force India,Indian,25403.333333333332,29646,23200,3,Esteban Ocon,27.0
3,6,6,8.0,53,4603840,53,85.054,243.482,Force India,Indian,24432.0,24432,24432,1,Esteban Ocon,27.0
14,10,10,1.0,58,7448339,52,107.67699999999999,169.339,Force India,Indian,28772.0,31793,24664,6,Esteban Ocon,27.0
5,6,6,8.0,53,5318982,50,94.843,220.419,Force India,Indian,24078.0,24078,24078,1,Esteban Ocon,27.0
6,6,6,8.0,56,5721971,53,100.499,197.482,Force India,Indian,24502.0,24502,24502,1,Esteban Ocon,27.0
9,8,8,4.0,55,5752973,47,102.60900000000001,194.860,Force India,Indian,21865.0,21865,21865,1,Esteban Ocon,27.0
14,12,12,0.0,58,5433561,57,87.6,217.931,Force India,Indian,21854.0,21854,21854,1,Esteban Ocon,27.0
12,11,11,0.0,56,5780430,47,97.985,200.271,Force India,Indian,22959.0,23281,22637,2,Esteban Ocon,27.0
6,6,6,8.0,78,6198474,63,77.027,155.960,Force India,Indian,24663.0,24663,24663,1,Esteban Ocon,27.0
10,7,7,6.0,52,5279714,48,93.606,226.562,Force India,Indian,29410.0,29410,29410,1,Esteban Ocon,27.0
15,8,8,4.0,67,5581595,64,77.941,211.267,Force India,Indian,19570.0,19570,19570,1,Esteban Ocon,27.0
3,6,6,8.0,44,5093996,35,108.078,233.298,Force India,Indian,21403.5,23225,19582,2,Esteban Ocon,27.0
8,6,6,8.0,53,4672245,48,84.243,247.555,Force India,Indian,24827.0,24827,24827,1,Esteban Ocon,27.0
11,9,9,2.0,53,5325117,50,94.67,220.821,Force India,Indian,23316.0,23316,23316,1,Esteban Ocon,27.0
8,5,5,10.0,78,5989411,33,75.316,159.503,Aston Martin,British,24369.0,24369,24369,1,Sebastian Vettel,36.0
11,2,2,18.0,51,8017795,41,104.89,206.032,Aston Martin,British,678400.6666666666,2000416,14945,3,Sebastian Vettel,36.0
12,9,9,2.0,53,5325436,52,97.138,216.508,Aston Martin,British,31069.0,31069,31069,1,Sebastian Vettel,36.0
11,12,12,0.0,53,4938986,50,85.938,242.672,Aston Martin,British,25542.0,25927,25157,2,Sebastian Vettel,36.0
15,11,11,0.0,58,5484872,58,88.303,215.299,Aston Martin,British,21221.0,21221,21221,1,Sebastian Vettel,36.0
13,8,8,4.0,63,5598878,47,81.211,217.610,Aston Martin,British,30484.0,30484,30484,1,Sebastian Vettel,36.0
9,10,10,1.0,64,7043801,54,77.55799999999999,154.893,Aston Martin,British,406531.0,1169495,24965,3,Sebastian Vettel,36.0
9,6,6,8.0,51,5730040,41,108.206,199.719,Aston Martin,British,20249.0,20249,20249,1,Sebastian Vettel,36.0
16,12,12,0.0,70,5826002,63,77.956,201.390,Aston Martin,British,23543.5,23681,23406,2,Sebastian Vettel,36.0
18,9,9,2.0,52,8292667,52,92.471,229.343,Aston Martin,British,1041895.6666666666,3067301,28540,3,Sebastian Vettel,36.0
12,11,11,0.0,53,5466606,43,99.044,212.341,Aston Martin,British,36671.0,36671,36671,1,Sebastian Vettel,36.0
10,8,8,4.0,44,5231001,40,112.515,224.098,Aston Martin,British,23027.5,23222,22833,2,Sebastian Vettel,36.0
19,14,14,0.0,72,5838780,50,74.862,204.808,Aston Martin,British,18651.25,22391,14349,4,Sebastian Vettel,36.0
13,8,8,4.0,59,7400270,58,110.669,164.696,Aston Martin,British,29704.0,29704,29704,1,Sebastian Vettel,36.0
9,6,6,8.0,28,10950362,13,106.964,195.441,Aston Martin,British,216932.5,409647,24218,2,Sebastian Vettel,36.0
10,8,8,4.0,56,6197041,35,102.54599999999999,193.540,Aston Martin,British,31232.0,38157,24307,2,Sebastian Vettel,36.0
9,11,11,0.0,71,5940227,64,75.549,205.328,Aston Martin,British,24138.0,24248,24028,2,Sebastian Vettel,36.0
9,10,10,1.0,58,5349812,35,90.312,210.510,Aston Martin,British,23186.0,23186,23186,1,Sebastian Vettel,36.0
17,17,17,0.0,57,5917413,49,98.201,198.401,Aston Martin,British,26608.333333333332,27365,25748,3,Nico Hülkenberg,36.0
17,12,12,0.0,50,5151035,47,93.65100000000001,237.332,Aston Martin,British,21425.0,21425,21425,1,Nico Hülkenberg,36.0
10,10,10,1.0,56,5610610,31,94.86500000000001,205.378,Aston Martin,British,25204.5,25525,24884,2,Lance Stroll,25.0
10,8,8,4.0,63,7411507,59,78.782,224.320,Aston Martin,British,529539.3333333334,1492090,31138,3,Lance Stroll,25.0
19,10,10,1.0,53,5337716,44,97.828,214.981,Aston Martin,British,30996.0,30996,30996,1,Lance Stroll,25.0
14,8,8,4.0,52,7177573,48,91.992,230.537,Aston Martin,British,1048037.0,2067861,28213,2,Lance Stroll,25.0
9,7,7,6.0,53,4930169,52,85.85300000000001,242.912,Aston Martin,British,24846.0,24846,24846,1,Lance Stroll,25.0
7,11,11,0.0,53,5547199,35,100.464,209.555,Aston Martin,British,36682.5,43124,30241,2,Lance Stroll,25.0
8,9,9,2.0,58,5546121,58,92.608,207.506,Aston Martin,British,35509.0,35509,35509,1,Lance Stroll,25.0
12,6,6,8.0,57,5149745,44,87.356,221.713,Aston Martin,British,26157.0,26157,26157,1,Lance Stroll,25.0
18,11,11,0.0,50,7652330,45,92.804,239.498,Aston Martin,British,717027.6666666666,1102979,27165,3,Lance Stroll,25.0
19,12,12,0.0,57,5899457,49,97.146,200.555,Aston Martin,British,25911.666666666668,26957,25039,3,Lance Stroll,25.0
19,12,12,0.0,58,5355146,48,83.592,227.304,Aston Martin,British,19068.0,20402,18242,3,Lance Stroll,25.0
0,10,10,1.0,57,5701284,52,93.312,208.796,Aston Martin,British,19074.0,19074,19074,1,Lance Stroll,25.0
18,14,14,0.0,64,7051067,56,77.672,154.665,Aston Martin,British,315024.0,1174965,25650,4,Lance Stroll,25.0
17,10,10,1.0,70,5819979,64,77.42099999999999,202.782,Aston Martin,British,25252.0,25252,25252,1,Lance Stroll,25.0
20,11,11,0.0,52,8296458,52,92.37899999999999,229.571,Aston Martin,British,1042476.3333333334,3069017,28632,3,Lance Stroll,25.0
15,10,10,1.0,53,5464661,52,99.185,212.040,Aston Martin,British,39844.0,39844,39844,1,Lance Stroll,25.0
9,11,11,0.0,44,5255972,29,112.88,223.373,Aston Martin,British,23452.0,23555,23349,2,Lance Stroll,25.0
10,10,10,1.0,72,5825232,65,75.043,204.314,Aston Martin,British,18419.5,20214,14118,4,Lance Stroll,25.0
11,6,6,8.0,59,7396568,58,110.283,165.272,Aston Martin,British,29863.0,29863,29863,1,Lance Stroll,25.0
19,12,12,0.0,28,10977908,21,105.205,198.709,Aston Martin,British,149446.0,400463,23870,3,Lance Stroll,25.0
15,10,10,1.0,71,5937596,50,74.831,207.299,Aston Martin,British,23616.5,23764,23469,2,Lance Stroll,25.0
14,8,8,4.0,58,5342845,42,89.62,212.135,Aston Martin,British,21808.0,21814,21802,2,Lance Stroll,25.0
22,17,17,0.0,55,6430445,47,108.619,184.078,HRT,Spanish,22272.0,22272,22272,1,Pedro de la Rosa,52.0
19,6,6,8.0,57,6567646,48,92.862,205.582,Haas F1 Team,American,1089417.0,1089417,1089417,1,Romain Grosjean,37.0
9,5,5,10.0,57,5692995,42,96.095,202.749,Haas F1 Team,American,27317.666666666668,30063,25739,3,Romain Grosjean,37.0
13,7,7,6.0,71,5302775,67,69.925,222.718,Haas F1 Team,American,20358.666666666668,22662,18860,3,Romain Grosjean,37.0
11,13,13,0.0,44,6367532,25,113.803,221.561,Haas F1 Team,American,348726.0,999366,23107,3,Romain Grosjean,37.0
7,11,11,0.0,53,5302587,32,97.02000000000001,215.473,Haas F1 Team,American,24585.0,25429,23741,2,Romain Grosjean,37.0
14,11,11,0.0,55,5960790,45,104.97,190.477,Haas F1 Team,American,22682.5,22838,22527,2,Romain Grosjean,37.0
9,8,8,4.0,57,5708239,33,94.94800000000001,205.198,Haas F1 Team,American,25020.0,25075,24965,2,Romain Grosjean,37.0
8,8,8,4.0,78,6302490,45,77.095,155.823,Haas F1 Team,American,24660.0,24660,24660,1,Romain Grosjean,37.0
6,6,6,8.0,71,4981683,65,68.59,226.633,Haas F1 Team,American,22026.0,22026,22026,1,Romain Grosjean,37.0
11,7,7,6.0,44,5114373,37,109.087,231.140,Haas F1 Team,American,22840.5,22925,22756,2,Romain Grosjean,37.0
15,9,9,2.0,58,7446826,54,107.637,169.402,Haas F1 Team,American,31513.0,39455,26228,4,Romain Grosjean,37.0
13,9,9,2.0,53,5341077,50,95.34700000000001,219.253,Haas F1 Team,American,22781.0,22781,22781,1,Romain Grosjean,37.0
10,17,17,0.0,56,5801676,51,97.41,201.453,Haas F1 Team,American,23358.0,23735,22981,2,Romain Grosjean,37.0
6,6,6,8.0,67,5578716,66,76.71600000000001,214.641,Haas F1 Team,American,20896.0,22738,19752,3,Romain Grosjean,37.0
5,7,7,6.0,44,5100429,35,108.283,232.856,Haas F1 Team,American,21764.0,23248,20280,2,Romain Grosjean,37.0
5,8,8,4.0,53,5324260,47,94.786,220.551,Haas F1 Team,American,23692.0,23692,23692,1,Romain Grosjean,37.0
8,8,8,4.0,71,5280296,71,72.362,214.372,Haas F1 Team,American,23403.0,23403,23403,1,Romain Grosjean,37.0
7,10,10,1.0,66,5785084,64,81.057,206.743,Haas F1 Team,American,22555.5,22732,22379,2,Romain Grosjean,37.0
13,10,10,1.0,78,6269471,41,76.746,156.531,Haas F1 Team,American,24219.0,24219,24219,1,Romain Grosjean,37.0
6,7,7,6.0,64,6288113,55,77.746,211.797,Haas F1 Team,American,22664.6,27232,20622,5,Romain Grosjean,37.0
17,11,11,0.0,61,7149103,54,106.274,171.507,Haas F1 Team,American,36516.0,43576,29456,2,Romain Grosjean,37.0
7,13,13,0.0,71,5608925,29,73.619,210.711,Haas F1 Team,American,23623.5,23776,23471,2,Romain Grosjean,37.0
17,16,16,0.0,52,5336333,49,89.782,236.212,Haas F1 Team,American,33816.0,33816,33816,1,Romain Grosjean,37.0
17,15,15,0.0,44,5125554,28,110.018,229.184,Haas F1 Team,American,23636.0,23636,23636,1,Romain Grosjean,37.0
16,12,12,0.0,53,6461220,48,84.785,245.972,Haas F1 Team,American,778062.0,1530188,25936,2,Romain Grosjean,37.0
15,12,12,0.0,59,8417096,59,82.263,229.532,Haas F1 Team,American,541003.4,1450651,23720,5,Romain Grosjean,37.0
16,9,9,2.0,60,5788722,54,91.562,202.407,Haas F1 Team,American,23635.0,23635,23635,1,Romain Grosjean,37.0
16,14,14,0.0,63,5345365,45,78.822,224.206,Haas F1 Team,American,30810.5,31199,30422,2,Romain Grosjean,37.0
18,12,12,0.0,44,6364935,26,114.33500000000001,220.530,Haas F1 Team,American,348556.3333333333,998622,23486,3,Esteban Gutiérrez,32.0
13,12,12,0.0,55,5979126,45,105.928,188.754,Haas F1 Team,American,22067.0,22102,22032,2,Esteban Gutiérrez,32.0
11,10,10,1.0,78,6305783,44,76.313,157.420,Haas F1 Team,American,25509.5,26040,24979,2,Kevin Magnussen,31.0
12,7,7,6.0,51,7477326,45,106.312,203.277,Haas F1 Team,American,449407.6666666667,1312704,15128,3,Kevin Magnussen,31.0
12,15,15,0.0,44,5150082,36,109.126,231.057,Haas F1 Team,American,23157.666666666668,23737,22828,3,Kevin Magnussen,31.0
12,8,8,4.0,53,5340147,50,95.338,219.274,Haas F1 Team,American,23065.0,23065,23065,1,Kevin Magnussen,31.0
6,5,5,10.0,57,5596986,29,94.327,206.549,Haas F1 Team,American,24867.5,25106,24629,2,Kevin Magnussen,31.0
11,10,10,1.0,56,5775974,54,98.152,199.930,Haas F1 Team,American,22973.0,22973,22973,1,Kevin Magnussen,31.0
15,13,13,0.0,51,6264954,35,108.155,199.813,Haas F1 Team,American,28693.0,35608,21778,2,Kevin Magnussen,31.0
19,13,13,0.0,78,6249630,20,77.476,155.057,Haas F1 Team,American,24237.0,24237,24237,1,Kevin Magnussen,31.0
9,6,6,8.0,53,5490749,50,95.425,220.395,Haas F1 Team,American,25419.0,25419,25419,1,Kevin Magnussen,31.0
7,9,9,2.0,52,5282972,48,93.604,226.567,Haas F1 Team,American,28450.0,28450,28450,1,Kevin Magnussen,31.0
5,11,11,0.0,67,5584764,66,77.697,211.930,Haas F1 Team,American,27432.0,34742,19818,3,Kevin Magnussen,31.0
9,8,8,4.0,44,5102115,36,107.937,233.602,Haas F1 Team,American,22162.5,24304,20021,2,Kevin Magnussen,31.0
10,9,9,2.0,71,5281923,67,72.206,214.835,Haas F1 Team,American,23115.0,23115,23115,1,Kevin Magnussen,31.0
7,6,6,8.0,58,5214481,56,88.182,216.493,Haas F1 Team,American,22388.0,22388,22388,1,Kevin Magnussen,31.0
8,7,7,6.0,66,5778602,66,80.77,207.478,Haas F1 Team,American,22508.5,22992,22025,2,Kevin Magnussen,31.0
12,8,8,4.0,64,6290040,62,77.507,212.450,Haas F1 Team,American,20834.833333333332,21359,20285,6,Kevin Magnussen,31.0
13,17,17,0.0,61,7200189,58,102.301,178.168,Haas F1 Team,American,30159.5,30916,29403,2,Kevin Magnussen,31.0
13,9,9,2.0,53,5677771,53,98.13,214.539,Haas F1 Team,American,30509.0,30509,30509,1,Kevin Magnussen,31.0
9,11,11,0.0,71,5607410,65,73.262,211.738,Haas F1 Team,American,23685.0,23891,23479,2,Kevin Magnussen,31.0
20,17,17,0.0,44,5134301,37,108.083,233.287,Haas F1 Team,American,25247.5,26156,24339,2,Kevin Magnussen,31.0
15,13,13,0.0,60,5799226,37,90.456,204.881,Haas F1 Team,American,23065.0,23114,23016,2,Kevin Magnussen,31.0
15,15,15,0.0,87,5507484,57,57.516,221.760,Haas F1 Team,American,25470.0,25474,25466,2,Kevin Magnussen,31.0
7,5,5,10.0,57,5868338,53,96.62299999999999,201.641,Haas F1 Team,American,25801.666666666668,26051,25478,3,Kevin Magnussen,31.0
10,9,9,2.0,50,5123601,48,92.779,239.562,Haas F1 Team,American,22374.0,22374,22374,1,Kevin Magnussen,31.0
8,9,9,2.0,63,5603246,61,81.238,217.538,Haas F1 Team,American,33765.0,33765,33765,1,Kevin Magnussen,31.0
5,17,17,0.0,70,5849937,11,78.04599999999999,201.158,Haas F1 Team,American,38262.0,38262,38262,1,Kevin Magnussen,31.0
17,10,10,1.0,52,8294901,52,92.661,228.872,Haas F1 Team,American,1546543.0,3063613,29473,2,Kevin Magnussen,31.0
18,15,15,0.0,72,5839642,53,75.369,203.431,Haas F1 Team,American,20583.25,23710,14175,4,Kevin Magnussen,31.0
9,12,12,0.0,59,7432848,59,112.06700000000001,162.641,Haas F1 Team,American,35925.0,39247,32603,2,Kevin Magnussen,31.0
18,14,14,0.0,28,10990020,10,108.072,193.437,Haas F1 Team,American,213811.5,402029,25594,2,Kevin Magnussen,31.0
13,9,9,2.0,56,6197521,36,102.206,194.184,Haas F1 Team,American,29039.0,29039,29039,1,Kevin Magnussen,31.0
20,17,17,0.0,87,5511972,56,57.742,220.892,Haas F1 Team,American,26618.0,27681,25780,3,Pietro Fittipaldi,27.0
17,13,13,0.0,51,8030651,41,107.624,200.799,Haas F1 Team,American,428604.4,2014176,15058,5,Mick Schumacher,24.0
18,15,15,0.0,53,4965453,52,86.707,240.520,Haas F1 Team,American,24714.0,24714,24714,1,Mick Schumacher,24.0
12,11,11,0.0,57,5886158,37,96.956,200.948,Haas F1 Team,American,25400.0,25586,25214,2,Mick Schumacher,24.0
15,15,15,0.0,57,5737563,57,92.52799999999999,210.565,Haas F1 Team,American,26397.0,32381,20413,2,Mick Schumacher,24.0
19,8,8,4.0,52,8289306,48,92.10900000000001,230.244,Haas F1 Team,American,1041717.6666666666,3065174,29147,3,Mick Schumacher,24.0
17,15,15,0.0,53,5482506,48,99.068,212.290,Haas F1 Team,American,36853.5,37003,36704,2,Mick Schumacher,24.0
8,13,13,0.0,72,5835768,51,75.233,203.798,Haas F1 Team,American,20763.5,26813,14144,4,Mick Schumacher,24.0
17,12,12,0.0,53,4836060,43,85.298,244.493,Haas F1 Team,American,24817.0,24817,24817,1,Mick Schumacher,24.0
15,17,17,0.0,28,10996527,22,105.387,198.366,Haas F1 Team,American,212732.5,400857,24608,2,Mick Schumacher,24.0
16,15,15,0.0,56,6216177,51,101.804,194.951,Haas F1 Team,American,24930.0,25209,24651,2,Mick Schumacher,24.0
12,13,13,0.0,71,5943943,63,75.251,206.142,Haas F1 Team,American,24821.5,25156,24487,2,Mick Schumacher,24.0
18,14,14,0.0,51,8030725,40,107.747,200.569,Haas F1 Team,American,333159.3333333333,1828965,15054,6,Nikita Mazepin,24.0
3,7,7,6.0,52,4837944,52,90.087,235.412,Racing Point,British,28701.0,28981,28386,3,Nico Hülkenberg,36.0
20,8,8,4.0,60,5782237,58,90.733,204.256,Racing Point,British,22693.0,22700,22686,2,Nico Hülkenberg,36.0
14,10,10,1.0,57,5724991,51,96.33,202.254,Racing Point,British,26967.0,27136,26798,2,Sergio Pérez,34.0
5,6,6,8.0,51,5589358,49,105.524,204.795,Racing Point,British,20939.0,20939,20939,1,Sergio Pérez,34.0
15,15,15,0.0,66,5797320,65,81.85900000000001,204.717,Racing Point,British,22838.5,22896,22781,2,Sergio Pérez,34.0
7,6,6,8.0,44,5110158,29,108.781,231.790,Racing Point,British,23133.0,23133,23133,1,Sergio Pérez,34.0
18,7,7,6.0,53,4600467,35,83.77,248.953,Racing Point,British,25340.0,25340,25340,1,Sergio Pérez,34.0
11,7,7,6.0,53,5667720,49,98.043,214.730,Racing Point,British,30271.0,30271,30271,1,Sergio Pérez,34.0
11,7,7,6.0,71,5882723,70,80.485,192.512,Racing Point,British,22357.0,22357,22357,1,Sergio Pérez,34.0
6,6,6,8.0,71,5470831,63,68.305,227.579,Racing Point,British,19464.5,22383,16546,2,Sergio Pérez,34.0
15,9,9,2.0,71,5606207,64,72.84,212.965,Racing Point,British,23110.5,23142,23079,2,Sergio Pérez,34.0
17,6,6,8.0,71,5033070,68,67.188,231.362,Racing Point,British,22761.0,22761,22761,1,Sergio Pérez,34.0
